obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.019336171947847845,144.81109619140625,6.283694744110107,-0.08240342140197754,0.7829287648200989,152.8576202392578,4.884451389312744,-0.06888702511787415,0.8283140063285828,114.87602233886719,-0.18386337161064148,0.8307769894599915,1000.0,720.0,-2324.5947265625,1518.497802734375,1959.3829123973846,720.0,360,720000,367.46263093570144,-153.787841796875,22.325830459594727,0.04732127487659454
0.0,1.0,0.019143821665859276,144.90908813476562,6.063241958618164,-0.06669574975967407,0.7951636910438538,152.6429901123047,4.6095075607299805,-0.06781703233718872,0.7946460247039795,114.98339080810547,-0.18348518013954163,0.8307481408119202,1000.0,722.0,-2313.541748046875,1524.642333984375,1965.2782530784607,722.0,361,722000,367.3780030227482,-154.13888549804688,55.12128829956055,0.06758125126361847
0.0,1.0,0.018953384825222023,144.37347412109375,6.226744651794434,-0.0633278489112854,0.7988225221633911,152.62002563476562,4.368167400360107,-0.1060076653957367,0.7668502330780029,115.09148406982422,-0.18318000435829163,0.8306089639663696,1000.0,724.0,-2300.884033203125,1532.9508056640625,1971.2690806388855,724.0,362,724000,367.27608986052405,-154.1094512939453,37.861087799072266,0.02346949279308319
0.0,1.0,0.01876484239161096,144.95169067382812,6.5407915115356445,-0.07168775796890259,0.7931689023971558,153.29635620117188,4.488275051116943,-0.07911995053291321,0.7914215922355652,115.19801330566406,-0.18282097578048706,0.8305474519729614,1000.0,726.0,-2290.4033203125,1529.8343505859375,1977.2365720272064,726.0,363,726000,367.17912781455993,-154.26467895507812,42.69609832763672,0.09184353053569794
0.0,1.0,0.018578175520048566,144.86439514160156,6.166656970977783,-0.06743785738945007,0.7948352694511414,153.06161499023438,4.8277692794799805,-0.09786534309387207,0.770889163017273,115.30699920654297,-0.18255698680877686,0.830378532409668,1000.0,728.0,-2278.668212890625,1538.733154296875,1983.498431444168,728.0,364,728000,367.0282710886489,-154.2618408203125,64.0582046508789,0.10807038843631744
0.0,1.0,0.01839336555302135,145.93307495117188,6.358191013336182,-0.06628447771072388,0.7979305386543274,153.9667510986328,4.716347694396973,-0.1529412418603897,0.7242411971092224,115.4153060913086,-0.18224619328975677,0.8302416205406189,1000.0,730.0,-2267.141845703125,1549.2421875,1989.5363850593567,730.0,365,730000,366.9196529814763,-155.0897674560547,36.450992584228516,0.03213496878743172
0.0,1.0,0.018210394018615027,145.60781860351562,6.494209289550781,-0.05942612886428833,0.8039171695709229,154.0135955810547,4.502126216888428,-0.1257057785987854,0.753809928894043,115.52346801757812,-0.18201780319213867,0.8300485610961914,1000.0,732.0,-2257.736083984375,1549.6474609375,1995.7214317321777,732.0,366,732000,366.78465659641876,-155.39356994628906,58.36446762084961,0.05124569311738014
0.0,1.0,0.018029242628668205,145.5004425048828,6.434479713439941,-0.07543405890464783,0.789384126663208,153.65008544921875,4.873721122741699,-0.08137217164039612,0.7825707793235779,115.63200378417969,-0.18174712359905243,0.8298987746238708,1000.0,734.0,-2245.54931640625,1570.6485595703125,2001.9310584068298,734.0,367,734000,366.64599258684234,-155.29241943359375,63.25115203857422,0.054255276918411255
0.0,1.0,0.017849893276944504,146.5130157470703,5.943705081939697,-0.08296111226081848,0.7835817337036133,154.4225311279297,4.452438831329346,-0.09980207681655884,0.7660694718360901,115.74002075195312,-0.18139812350273132,0.8298168182373047,1000.0,736.0,-2235.656005859375,1584.352294921875,2008.1728947162628,736.0,368,736000,366.50230761330454,-155.333740234375,64.08122253417969,0.04209747165441513
0.0,1.0,0.017672328037322816,146.28598022460938,5.988552093505859,-0.06554311513900757,0.7979661226272583,154.04714965820312,4.756524085998535,-0.06418028473854065,0.7966026663780212,115.8473892211914,-0.18114860355854034,0.8296276926994324,1000.0,738.0,-2223.990234375,1592.9769287109375,2014.440113067627,738.0,369,738000,366.3548969327064,-155.51622009277344,55.975975036621094,0.06371771544218063
0.0,1.0,0.017496529162005524,146.94622802734375,6.571653842926025,-0.06369206309318542,0.8002192378044128,154.54153442382812,5.134522914886475,-0.09327656030654907,0.766808807849884,115.95343780517578,-0.18080301582813263,0.829530656337738,1000.0,740.0,-2213.446044921875,1602.1177978515625,2020.849354982376,740.0,370,740000,366.1826638267421,-155.43203735351562,23.495136260986328,0.06117841601371765
0.0,1.0,0.017322479079744674,146.15325927734375,6.5309529304504395,-0.07931214570999146,0.7862592935562134,154.32081604003906,4.916799545288086,-0.04757899045944214,0.8149263858795166,116.05911254882812,-0.18056070804595947,0.8293416500091553,1000.0,742.0,-2204.625732421875,1602.854736328125,2026.862312555313,742.0,371,742000,366.0830809294308,-155.2935028076172,51.542964935302734,0.055101826786994934
0.0,1.0,0.017150160394085658,146.84262084960938,6.326848983764648,-0.05808597803115845,0.8041493892669678,154.75521850585938,4.6906633377075195,-0.05461439490318298,0.8082566261291504,116.16529846191406,-0.18022479116916656,0.8292447328567505,1000.0,744.0,-2194.22509765625,1594.0478515625,2033.1680290699005,744.0,372,744000,365.93138853376155,-155.8345184326172,37.44075393676758,0.0541720874607563
0.0,1.0,0.01697955588162844,146.99209594726562,6.250874996185303,-0.06445592641830444,0.7976735830307007,154.99295043945312,4.4769182205200195,-0.031925737857818604,0.8297909498214722,116.27149963378906,-0.1799289733171463,0.8291168212890625,1000.0,746.0,-2181.607177734375,1612.772705078125,2039.2702643871307,746.0,373,746000,365.81713224960794,-156.04617309570312,38.986995697021484,0.03552107512950897
0.0,1.0,0.016810648490306074,147.09442138671875,6.213994979858398,-0.08210408687591553,0.7822192311286926,155.12213134765625,4.811258316040039,-0.08040681481361389,0.7936080098152161,116.37767791748047,-0.1795436143875122,0.8290707468986511,1000.0,748.0,-2172.242919921875,1605.643798828125,2045.529508113861,748.0,374,748000,365.67548746325093,-156.53697204589844,67.43180084228516,0.05875317007303238
0.0,1.0,0.016643421337680295,147.88162231445312,5.858328819274902,-0.043002963066101074,0.8170754909515381,155.31707763671875,5.193356990814209,-0.12034358084201813,0.7537466883659363,116.48311614990234,-0.17925046384334564,0.828967809677124,1000.0,750.0,-2162.423583984375,1605.7840576171875,2051.8732068538666,750.0,375,750000,365.51966149505586,-156.26100158691406,58.22160720825195,0.01754806749522686
0.0,1.0,0.016477857709254157,146.84121704101562,6.233219146728516,-0.07109618186950684,0.7915643453598022,155.02163696289062,4.712784767150879,-0.042030662298202515,0.8169742226600647,116.58936309814453,-0.178974449634552,0.8288265466690063,1000.0,752.0,-2152.858154296875,1613.66455078125,2058.09526181221,752.0,376,752000,365.38639097679237,-156.46458435058594,59.307987213134766,0.033877257257699966
0.0,1.0,0.016313941056801385,146.94725036621094,6.499534606933594,-0.059806883335113525,0.8022672533988953,155.09388732910156,4.826105117797852,-0.06522086262702942,0.8036003708839417,116.69486236572266,-0.17864426970481873,0.828731894493103,1000.0,754.0,-2144.099609375,1630.31494140625,2064.1922285556793,754.0,377,754000,365.2760579025994,-156.5897979736328,57.28129577636719,0.025963790714740753
0.0,1.0,0.01615165499671234,147.85574340820312,6.202114582061768,-0.050961196422576904,0.8102009892463684,155.9227752685547,4.421792984008789,-0.0562378466129303,0.809110701084137,116.80027770996094,-0.1783539205789566,0.8286176919937134,1000.0,756.0,-2133.57080078125,1647.887939453125,2070.510903596878,756.0,378,756000,365.12727302555214,-156.922607421875,35.706459045410156,0.022355657070875168
0.0,1.0,0.015990983308356497,147.5589141845703,6.260892391204834,-0.07880091667175293,0.7872717380523682,155.87954711914062,4.712134838104248,-0.10313841700553894,0.7769849896430969,116.90655517578125,-0.17800381779670715,0.828561007976532,1000.0,758.0,-2122.111328125,1668.399658203125,2076.723207473755,758.0,379,758000,364.99808798403836,-157.0875244140625,45.027156829833984,0.07157810032367706
0.0,1.0,0.015831909932461165,148.238037109375,6.511836528778076,-0.06596389412879944,0.7977943420410156,156.2519989013672,4.719881057739258,-0.059658557176589966,0.8127391338348389,117.01217651367188,-0.17773479223251343,0.8284456133842468,1000.0,760.0,-2113.268310546875,1664.6473388671875,2082.8661410808563,760.0,380,760000,364.8818255817511,-157.3031768798828,23.36310577392578,0.0460846833884716
0.0,1.0,0.01567441896950635,147.70851135253906,5.93079948425293,-0.08218252658843994,0.7827914357185364,155.6476287841797,4.168531894683838,-0.07610347867012024,0.7872837781906128,117.1173324584961,-0.17740760743618011,0.8283782005310059,1000.0,762.0,-2102.900390625,1672.8990478515625,2089.111897468567,762.0,381,762000,364.7482937239197,-157.00022888183594,35.956626892089844,0.029025103896856308
0.0,1.0,0.015518494678135587,148.01565551757812,6.665596008300781,-0.07225871086120605,0.7930925488471985,156.37539672851562,4.8452558517456055,-0.05493631958961487,0.8086255788803101,117.22064208984375,-0.17712019383907318,0.8282564878463745,1000.0,764.0,-2092.504638671875,1683.836669921875,2095.5166108608246,764.0,382,764000,364.58789972853225,-157.2956085205078,51.983646392822266,0.05855966731905937
0.0,1.0,0.015364121473582569,148.26344299316406,6.305700778961182,-0.09001779556274414,0.7759782075881958,156.4380645751953,4.754184246063232,-0.041611433029174805,0.8145603537559509,117.32601928710938,-0.17680391669273376,0.828166127204895,1000.0,766.0,-2081.734619140625,1704.51904296875,2101.6615731716156,766.0,383,766000,364.47352408124874,-157.68353271484375,36.76193618774414,0.058220669627189636
0.0,1.0,0.015211283926113454,148.67185974121094,6.518547534942627,-0.07763475179672241,0.7864646911621094,156.79278564453125,5.188323020935059,-0.09689944982528687,0.7638418078422546,117.430908203125,-0.1765102595090866,0.8280493021011353,1000.0,768.0,-2072.148193359375,1700.5355224609375,2108.0213084220886,768.0,384,768000,364.32269300677467,-157.86631774902344,40.635231018066406,0.03738345950841904
0.0,1.0,0.015059966759484636,148.68841552734375,6.633106231689453,-0.07559740543365479,0.7907057404518127,157.16738891601562,4.5655436515808105,-0.08380210399627686,0.7794342637062073,117.53485870361328,-0.17621825635433197,0.8279299736022949,1000.0,770.0,-2064.2275390625,1698.1221923828125,2114.1315190792084,770.0,385,770000,364.2157515041291,-158.62001037597656,22.627403259277344,0.08382993191480637
0.0,1.0,0.014910154849415866,149.1031951904297,6.472519874572754,-0.06681570410728455,0.7959308624267578,157.7163848876953,4.643455982208252,-0.0713297426700592,0.7922121286392212,117.6413803100586,-0.1759219914674759,0.8278143405914307,1000.0,772.0,-2055.376708984375,1688.8359375,2120.4752101898193,772.0,386,772000,364.06933516138236,-159.35443115234375,37.16325759887695,0.03357744216918945
0.0,1.0,0.014761833222078587,150.4683837890625,6.255970001220703,-0.0865703821182251,0.7776065468788147,158.1739501953125,5.337409973144531,-0.06924092769622803,0.7921968102455139,117.74806213378906,-0.1755770891904831,0.8277506828308105,1000.0,774.0,-2045.838134765625,1685.0140380859375,2126.9851818084717,774.0,387,774000,363.8953419233065,-158.82684326171875,22.63998794555664,0.042838066816329956
0.0,1.0,0.014614987052599266,150.14036560058594,6.1142988204956055,-0.06546801328659058,0.7982054352760315,157.97552490234375,4.656867504119873,-0.12139591574668884,0.747492790222168,117.85271453857422,-0.17535413801670074,0.8275851011276245,1000.0,776.0,-2037.965087890625,1662.64306640625,2133.1443440914154,776.0,388,776000,363.7822269971735,-158.98837280273438,31.057207107543945,0.06434454023838043
0.0,1.0,0.014469601663577657,148.92193603515625,6.695537090301514,-0.06902220845222473,0.7945420145988464,157.83103942871094,4.6666483879089355,-0.08530318737030029,0.7797473073005676,117.95852661132812,-0.17515349388122559,0.827406108379364,1000.0,778.0,-2027.53515625,1670.298583984375,2139.1269147396088,778.0,389,778000,363.69978547752703,-159.1688232421875,60.39971160888672,0.06441435217857361
0.0,1.0,0.014325662523619753,149.85891723632812,6.072703838348389,-0.07211148738861084,0.7931097149848938,157.94845581054688,4.036527156829834,-0.09637206792831421,0.7701264023780823,118.06437683105469,-0.17491452395915985,0.8272728323936462,1000.0,780.0,-2018.439453125,1670.2293701171875,2145.421087026596,780.0,390,780000,363.5649918408444,-159.3194580078125,29.879283905029297,0.05644063651561737
0.0,1.0,0.014183155245885395,149.64895629882812,6.622727394104004,-0.07091373205184937,0.7923495769500732,157.977294921875,5.1854143142700195,-0.08065176010131836,0.7949383854866028,118.1686019897461,-0.17466753721237183,0.8271355628967285,1000.0,782.0,-2009.7861328125,1665.93310546875,2151.8161070346832,782.0,391,782000,363.41395412158965,-159.30245971679688,44.360599517822266,0.04609896242618561
0.0,1.0,0.014042065586650271,149.75238037109375,6.4505720138549805,-0.05613633990287781,0.8074411749839783,157.723388671875,4.8591718673706055,-0.08020070195198059,0.7778936624526978,118.27247619628906,-0.174400195479393,0.8270247578620911,1000.0,784.0,-2001.3349609375,1657.693115234375,2158.2079648971558,784.0,392,784000,363.26434372943277,-159.40509033203125,52.195499420166016,0.06025895103812218
0.0,1.0,0.013916285298920993,149.7063751220703,6.436023235321045,-0.07217580080032349,0.7940376996994019,157.81201171875,4.625844955444336,-0.09235912561416626,0.7755226492881775,118.37675476074219,-0.1741214543581009,0.8269040584564209,1000.0,786.0,-1991.762451171875,1663.7952880859375,2164.366054058075,786.0,393,786000,363.15483627470985,-158.75448608398438,57.45463562011719,0.00951117929071188
0.0,1.0,0.013777850379708417,150.3252410888672,6.526461601257324,-0.06790903210639954,0.7976691126823425,158.0847625732422,5.264011859893799,-0.034501999616622925,0.8337927460670471,118.48051452636719,-0.173845112323761,0.8267903923988342,1000.0,788.0,-1980.7913818359375,1666.2650146484375,2170.5452070236206,788.0,394,788000,363.0424270593986,-159.28594970703125,36.489845275878906,0.05867444723844528
0.0,1.0,0.013640792568427,150.0374755859375,6.087182521820068,-0.0998072624206543,0.7692176103591919,157.81483459472656,4.506289005279541,-0.04296192526817322,0.8255716562271118,118.58279418945312,-0.1735183149576187,0.8267422318458557,1000.0,790.0,-1972.9437255859375,1652.4056396484375,2176.502214193344,790.0,395,790000,362.96769874538813,-159.08230590820312,36.02434158325195,0.03943530470132828
0.0,1.0,0.013505098166031263,150.01602172851562,6.241358280181885,-0.06490182876586914,0.7999623417854309,157.95787048339844,4.760865211486816,-0.10254192352294922,0.7692350149154663,118.68527221679688,-0.17322278022766113,0.8266655802726746,1000.0,792.0,-1962.90283203125,1661.9453125,2182.7976717948914,792.0,396,792000,362.83711048158983,-159.27597045898438,61.244972229003906,0.05340350791811943
0.0,1.0,0.013370753609749613,149.72616577148438,6.681616306304932,-0.08502626419067383,0.7825597524642944,158.346923828125,5.119957447052002,-0.09139740467071533,0.7726861238479614,118.78658294677734,-0.17296703159809113,0.8265595436096191,1000.0,794.0,-1955.088134765625,1636.3140869140625,2189.0710277557373,794.0,397,794000,362.71093533863933,-159.8076629638672,46.45626449584961,0.04495741054415703
0.0,1.0,0.013237745471728728,150.49444580078125,6.581614971160889,-0.07294777035713196,0.7927066087722778,158.60977172851562,4.90824556350708,-0.08574903011322021,0.7791455984115601,118.88919830322266,-0.17275290191173553,0.8263940215110779,1000.0,796.0,-1945.6168212890625,1645.0506591796875,2195.1737730503082,796.0,398,796000,362.61366173936955,-159.6654052734375,52.60951614379883,0.06752418726682663
0.0,1.0,0.013106060457691433,150.37240600585938,6.175591945648193,-0.076418936252594,0.7884029746055603,158.56353759765625,4.509566307067871,-0.08038008213043213,0.7904496192932129,118.99076843261719,-0.172470822930336,0.8262963891029358,1000.0,798.0,-1936.1343994140625,1656.560302734375,2201.4282195568085,798.0,399,798000,362.4919463241247,-159.48468017578125,34.464393615722656,0.023450877517461777
0.0,1.0,0.012988664334934895,150.7336883544922,6.254173278808594,-0.0626491904258728,0.802794873714447,158.57249450683594,4.850398063659668,-0.059174031019210815,0.8114205002784729,119.0925521850586,-0.17221175134181976,0.826190710067749,1000.0,800.0,-1927.1109619140625,1653.276123046875,2207.7644214630127,800.0,400,800000,362.35750165312766,-159.48484802246094,57.25031280517578,0.07464952021837234
0.0,1.0,0.012859457103316456,150.10568237304688,6.7107625007629395,-0.08229124546051025,0.7849892973899841,158.73880004882812,4.370967864990234,-0.03341701626777649,0.8377171158790588,119.19461059570312,-0.17194034159183502,0.8260917663574219,1000.0,802.0,-1917.2225341796875,1666.1751708984375,2214.016795873642,802.0,401,802000,362.2375410587317,-160.0443572998047,36.12316131591797,0.04307965934276581
